ADDRESS_ID,DESTINATION_ADDRESS,STREET_VIEW_URL,COMMERCIAL_ADDRESS_FLAG,BUSINESS_HOURS,STRT_VW_IMG_DSCRPTN
1343,"3197 HUDDERSFIELD LN ZIONSVILLE, IN 46077","https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=39.995,-86.2946496&heading=151.78&pitch=-0.76&fov=80",False,no timing available,"*   The driveway is long and winding, potentially limiting visibility.
*   The parking space is limited to the driveway area.
*   There is visible dead end."
1344,"1100 LAURIE LANE BURR RIDGE, IL 60527","https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=41.7871244,-87.91252329999999&heading=151.78&pitch=-0.76&fov=80",False,no timing available,"*   The driveway is partially obscured by trees, potentially limiting visibility.
*   Parking space is limited to the driveway.
*   There is visible dead end."
1345,"642 WINTHROP AVENUE ADDISON, IL 60101","https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=41.91554379999999,-88.0046565&heading=151.78&pitch=-0.76&fov=80",False,no timing available,
1346,"12731 RED ARROW HWY SAWYER, MI 49125","https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=41.888597,-86.605976&heading=151.78&pitch=-0.76&fov=80",False,no timing available,"*   The road appears to be narrow with visible cracks and potholes.
*   The driveway is obscured by trees, potentially limiting visibility.
*   Speed Limit sign is visible."
1347,"3418 EASTWAY DR ISLAND LAKE, IL 60042","https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=42.2797337,-88.193322&heading=151.78&pitch=-0.76&fov=80",False,no timing available,"*   The driveway is long and partially obscured by trees, potentially limiting visibility.
*   Parking space is limited to the driveway, which may be challenging for larger vehicles.
*   There is visible dead end."
1348,"3706 MAIN ST SKOKIE, IL 60076","https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=42.033837,-87.7211276&heading=151.78&pitch=-0.76&fov=80",False,no timing available,"*   The driveway appears to be clear and unobstructed.
*   Parking appears to be available on the street.
*   There is visible 'Speed Limit' stop sign."
1349,"4818 W ADDISON ST CHICAGO, IL 60641","https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=41.9463369,-87.7479224&heading=151.78&pitch=-0.76&fov=80",False,no timing available,"*   The road appears narrow, potentially posing challenges for larger delivery vehicles.
*   The driveway is obscured by trees and a fence, limiting visibility.
*   There is visible dead end"
1350,"11S464 WHITTINGTON LN NAPERVILLE, IL 60564","https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=41.7012767,-88.1883215&heading=151.78&pitch=-0.76&fov=80",True,Thursday 9:00AM-5:00PM,"*   The driveway is long and partially obscured by trees, potentially limiting visibility.
*   Parking space is limited to the driveway, which could be challenging for larger vehicles.
*   There is visible dead end."
1351,"401 GARY AVE ROSELLE, IL 60172","https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=41.9777959,-88.116933&heading=151.78&pitch=-0.76&fov=80",True,Friday 7:30AM-5:00PM,"*   There is ample parking space available.
*   No challenges are visible for the road and driveway.
*   No visible stop signs."
1352,"25880 N ANNA CT LAKE ZURICH, IL 60047","https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=42.2397549,-88.115622&heading=151.78&pitch=-0.76&fov=80",False,no timing available,"*   The driveway is obscured by trees, potentially limiting visibility.
*   Parking space is limited due to the surrounding trees.
*   There is visible 'Speed Limit' stop sign."
1353,"14835 W 139TH ST HOMER GLEN, IL 60491","https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=41.6348659,-87.9809809&heading=151.78&pitch=-0.76&fov=80",False,no timing available,"*   The driveway is long, which may pose visibility challenges.
*   The driveway is narrow, which may pose challenges for large vehicles.
*   There is visible dead end."
1354,"1145 S EUCLID AVE OAK PARK, IL 60304","https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=41.8672736,-87.792886&heading=151.78&pitch=-0.76&fov=80",True,Thursday Open 24 hours,"*   Trees overhang the road, potentially obstructing larger vehicles.
*   Driveway visibility is partially obscured by trees.
*   There is visible 'Speed Limit' stop sign."
1355,"956 CHARLES AVE GURNEE, IL 60031","https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=42.3738138,-87.9100534&heading=151.78&pitch=-0.76&fov=80",False,no timing available,"*   The driveway appears narrow, potentially posing challenges for larger delivery vehicles.
*   Trees along the driveway might obstruct visibility and maneuverability.
*   There is visible dead end.
*   No stop signs are visible."
1356,"17254 NEW LENOX RD JOLIET, IL 60433","https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=41.5113656,-88.03560449999999&heading=151.78&pitch=-0.76&fov=80",True,Thursday 6:00AM-4:00PM,"*   There is ample parking space available.
*   No visible stop signs."
1357,"6706 S GREEN ST CHICAGO, IL 60621","https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=41.7721753,-87.6461143&heading=151.78&pitch=-0.76&fov=80",False,no timing available,"*   The driveway appears narrow, potentially posing access challenges.
*   Limited parking space is available on the street near the jobsite.
*   There is visible dead end."
1358,"5334 E 10TH AVE GARY, IN 46403","https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=41.5941444,-87.2731524&heading=151.78&pitch=-0.76&fov=80",False,no timing available,"*   The driveway is partially obscured by trees, potentially limiting visibility.
*   Parking space is limited to the driveway, which may be challenging for larger vehicles.
*   Visible stop signs: STOP."
1359,"3410 E 97TH AVE CROWN POINT, IN 46307","https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=41.4422284,-87.2933815&heading=151.78&pitch=-0.76&fov=80",False,no timing available,"*   The driveway appears long, potentially impacting delivery time.
*   Parking space is available in the driveway.
*   There is visible dead end."
1360,"1505 S MICHIGAN AVE CHICAGO, IL 60605","https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=41.861859,-87.6235737&heading=151.78&pitch=-0.76&fov=80",True,Saturday 9:00AM-6:00PM,"*   The road appears narrow, potentially posing challenges for larger delivery vehicles.
*   Limited parking space is available near the jobsite, which might cause parking issues.
*   There is visible dead end.
*   No stop signs are visible."
1361,"1518 S 83RD ST MILWAUKEE, WI 53214","https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=43.0144355,-88.0154696&heading=151.78&pitch=-0.76&fov=80",False,no timing available,"*   Driveway visibility is partially obstructed by trees.
*   Parking space is limited on the street.
*   There is visible dead end."
1362,"1021 S LOMBARD AVE OAK PARK, IL 60304","https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=41.8700615,-87.77949869999999&heading=151.78&pitch=-0.76&fov=80",False,no timing available,"*   The driveway is partially obscured by trees, potentially limiting visibility.
*   Parking space may be limited due to residential street parking.
*   There is visible dead end"
1363,"4502 MCFARLAND RD LOVES PARK, IL 61111","https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=42.329571,-88.98000139999999&heading=151.78&pitch=-0.76&fov=80",False,no timing available,"*   The driveway appears long, potentially impacting visibility from the road.
*   Parking space is available on the driveway.
*   There is visible dead end."
1364,"3426 STEWART RD OSWEGO, IL 60543","https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=41.6733917,-88.2663663&heading=151.78&pitch=-0.76&fov=80",False,no timing available,
1365,"15W506 63RD ST BURR RIDGE, IL 60527","https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=41.7749556,-87.92886639999999&heading=151.78&pitch=-0.76&fov=80",True,Saturday Closed,"*   The driveway is partially obscured by trees, potentially limiting visibility.
*   Parking space seems limited, with vehicles parked along the street.
*   There is visible dead end."
1366,"33051 N COVE RD GRAYSLAKE, IL 60030","https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=42.34298,-87.9899161&heading=151.78&pitch=-0.76&fov=80",True,no timing available,"*   Driveway visibility is partially obstructed by trees.
*   Parking space is limited to the driveway.
*   There is visible stop sign.
*   There is visible dead end."
1367,"1923 N HUDSON AVE CHICAGO, IL 60614","https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=41.9171924,-87.63975010000001&heading=151.78&pitch=-0.76&fov=80",False,no timing available,"*   The road appears narrow with cars parked on both sides, potentially limiting space.
*   The driveway is obscured by trees, potentially affecting visibility.
*   Parking space is limited due to street parking and other vehicles.
*   There is visible dead end."
1368,"63 S DEARBORN ST INDIANAPOLIS, IN 46201","https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=39.76696099999999,-86.110258&heading=151.78&pitch=-0.76&fov=80",False,no timing available,"*   The driveway appears to be unpaved and narrow, potentially challenging for large delivery vehicles.
*   Limited parking space is available on the property, which might require street parking.
*   There is visible dead end."
1369,"2880 S CRAIG DR DES PLAINES, IL 60018","https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=42.0011959,-87.87095839999999&heading=151.78&pitch=-0.76&fov=80",False,no timing available,"*   The driveway is partially obscured by trees, potentially limiting visibility.
*   Parking space is limited to the driveway and street, which may pose challenges.
*   There is visible dead end."
1370,"9052 BEECHNUT RD HICKORY HILLS, IL 60457","https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=41.7296577,-87.8447948&heading=151.78&pitch=-0.76&fov=80",False,no timing available,"*   The driveway is partially obscured by trees, potentially limiting visibility.
*   Parking space is limited to the driveway, which may pose challenges for larger vehicles.
*   There is visible dead end."
1371,"115 PAULINE AVE CRYSTAL LAKE, IL 60014","https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=42.2320511,-88.378768&heading=151.78&pitch=-0.76&fov=80",False,no timing available,"*   The driveway is partially obscured by trees, potentially limiting visibility.
*   Parking space is limited to the driveway and street, which may pose challenges.
*   There is visible dead end.
*   No stop signs are visible."
1372,"5 AMBROSE LN SOUTH BARRINGTON, IL 60010","https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=42.0771984,-88.15034229999999&heading=151.78&pitch=-0.76&fov=80",False,no timing available,
1373,"N75W24664 LAUREN CT SUSSEX, WI 53089","https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=43.15413299999999,-88.23653709999999&heading=151.78&pitch=-0.76&fov=80",False,no timing available,
1374,"167 E 250 S VALPARAISO, IN 46383","https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=41.3987498,-87.0333643&heading=151.78&pitch=-0.76&fov=80",False,no timing available,
1375,"4310 W GLADYS AVE CHICAGO, IL 60624","https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=41.8762648,-87.7334199&heading=151.78&pitch=-0.76&fov=80",False,no timing available,"*   The driveway is partially obscured by trees, potentially limiting visibility.
*   Parking space is limited on the street.
*   There is visible dead end."
1376,"554 W STATE HIGHWAY 22 LAKE ZURICH, IL 60047","https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=42.1905529,-88.10483529999999&heading=151.78&pitch=-0.76&fov=80",True,Tuesday 7:00AM-5:00PM,"*   Limited parking space is available near the jobsite.
*   The driveway is narrow.
*   There is visible 'No Parking' sign."
1377,"10520 S TALMAN AVE CHICAGO, IL 60655","https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=41.70197599999999,-87.6884874&heading=151.78&pitch=-0.76&fov=80",True,no timing available,"*   The driveway is partially obscured by trees, potentially limiting visibility.
*   Parking space is limited to the driveway and street, which may be congested.
*   There is visible dead end."
1378,"101 E VAN BUREN ST ELMHURST, IL 60126","https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=41.8707856,-87.93939859999999&heading=151.78&pitch=-0.76&fov=80",False,no timing available,"*   The road appears narrow, potentially posing challenges for larger delivery vehicles.
*   The driveway is partially obscured by trees, potentially limiting visibility.
*   There is visible dead end."
1379,"10 N HAMLIN AVE CHICAGO, IL 60624","https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=41.88123640000001,-87.7210461&heading=151.78&pitch=-0.76&fov=80",True,no timing available,"*   The driveway has a gate, potentially limiting access.
*   Parking space is limited and may require maneuvering.
*   There is visible dead end."
1380,"609 N TROUTMAN ST KEWANNA, IN 46939","https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=41.0236957,-86.416899&heading=151.78&pitch=-0.76&fov=80",False,no timing available,"*   The driveway appears narrow and partially obscured by trees.
*   Parking space is limited.
*   There is visible dead end."
1381,"152 SPRINGWOOD DR AVON, IN 46123","https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=39.7655216,-86.3837578&heading=151.78&pitch=-0.76&fov=80",False,no timing available,"*   The driveway appears to be narrow, potentially posing challenges for larger delivery vehicles.
*   Parking space is limited, potentially causing difficulty for delivery vehicle maneuvering.
*   There is visible dead end."
1382,"5911 S COUNTY LINE ROAD BURR RIDGE, IL 60527","https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=41.7808396,-87.9150998&heading=151.78&pitch=-0.76&fov=80",True,no timing available,"*   The driveway is obscured by trees, potentially limiting visibility.
*   Parking space is available, but the distance to the jobsite may be a challenge.
*   There is visible dead end."
