DATA_ID,MARKET,SCHEDULED_DELIVERY_DATE,DELIVERY_CREATE_DATE,VEHICLE_TYPE,CUSTOMER_ORDER_NUMBER,WORK_ORDER_NUMBER,SPECIAL_ORDER,FLOC,UNATTENDED_FLAG,WINDOW_START,WINDOW_END,QUANTITY,VOLUME_CUBEFT,WEIGHT,PALLET,DLVRY_RISK_DECILE,DLVRY_RISK_BUCKET,DLVRY_RISK_PERCENTILE,CUSTOMER_NOTES,CUSTOMER_NOTES_LLM_SUMMARY,HISTORIC_NOTES_LLM_SUMMARY,HISTORIC_NOTES_W_LABELS,RI_GENERATE_DATETIME,CUSTOMER_ID,OSR_ID,ADDRESS_ID,WEATHER_ID
3795,CHICAGO,2025-07-18,2025-07-17,FLAT,H1927-344488,146474394,False,5928,True,6:00:00,20:00:00,10.0,15.8,558.5,2.0,3,HIGH,74,Please call 8448726027. I must be present when delivery is made and sign for it,"*** Customer requires signature confirmation.
*** Delivery considerations include ensuring signature confirmation.",,,2025-07-17 11:40:51.411825,1131,,1217,40
1790,CHICAGO,2025-07-16,2025-07-14,FLAT,H1927-344543,146262023,False,5928,False,6:00:00,20:00:00,702.0,28.1,3510.0,2.0,10,LOW,5,,,,,2025-07-15 11:37:44.860340,1132,,1218,34
748,CHICAGO,2025-07-17,2025-07-15,FLAT,H1927-344695,146357760,False,5928,False,6:00:00,8:00:00,118.0,169.2,7392.3,3.0,9,LOW,17,,,,,2025-07-16 11:41:13.618509,1133,,1219,34
587,CHICAGO,2025-06-07,2025-05-21,FLAT,H1928-319221,140760785,False,5928,True,6:00:00,20:00:00,40.0,63.8,2157.3,6.0,2,HIGH,89,,,,,2025-06-06 11:47:07.917168,1134,,1220,38
197,CHICAGO,2025-06-07,2025-06-02,FLAT,H1928-319543,1559731A,True,5928,True,6:00:00,10:00:00,61.0,39.0,1876.9,8.0,6,MEDIUM,40,,,,,2025-06-06 11:47:07.917168,1135,,1221,40
1034,CHICAGO,2025-06-06,2025-06-04,FLAT,H1928-319916,142292381,False,5928,True,10:00:00,14:00:00,97.0,56.3,2571.1,4.0,3,HIGH,69,Deliver to Macys entrance on the 2nd level no later than 3p entrance on the left of Uncle Julios,"*** Deliver to Macy's 2nd-level entrance (left of Uncle Julio's) before 3 PM.
*** Confirm building accessibility before delivery.","*** Deliver to Woodfield Mall, Space #D344, Dock D (near Improv Comedy), second floor.","MCT: Deliver to Woodfield Mall, Space #D344, Dock D (near Improv Comedy), second floor.",2025-06-05 11:42:28.803273,1136,,1222,38
4100,CHICAGO,2025-06-04,2025-06-02,FLAT,H1928-320697,142086830,False,5928,True,6:00:00,20:00:00,2145.0,136.9,13810.0,6.0,9,LOW,10,,,"*** Deliver after 7 AM.
*** Customer unloads; driveway access available.",Dispatch: Deliver after 7 AM.,2025-06-03 16:31:28.598696,1137,,1223,40
4077,CHICAGO,2025-06-07,2025-06-06,FLAT,H1928-321072,142489527,False,5928,True,6:00:00,20:00:00,97.0,208.0,6373.1,8.0,8,LOW,25,drop right side of driveway,,,,2025-06-06 11:47:07.917168,25,,1224,40
652,CHICAGO,2025-06-11,2025-06-09,FLAT,H1928-321227,142798768,False,5928,True,10:00:00,14:00:00,1018.0,445.7,15760.5,7.0,10,LOW,5,Enter through Alley Garage has house number an adult will be available at the house,"*** Deliver through the alley garage.
*** Adult signature required.
*** House number clearly visible.",,,2025-06-10 12:41:49.240306,1138,,570,38
865,CHICAGO,2025-06-11,2025-06-09,FLAT,H1928-321469,142779274,False,5928,False,6:00:00,20:00:00,25.0,5.5,442.5,3.0,4,MEDIUM,65,,,,,2025-06-10 12:41:49.240306,1139,,1225,38
2928,CHICAGO,2025-06-11,2025-06-09,FLAT,H1928-321511,142808768,False,5928,True,6:00:00,10:00:00,425.0,241.4,11012.2,4.0,8,LOW,27,,,,,2025-06-10 12:41:49.240306,1140,,1226,40
4030,CHICAGO,2025-06-11,2025-06-10,FLAT,H1928-321560,142856575,False,5928,True,6:00:00,10:00:00,88.0,88.7,3806.0,4.0,6,MEDIUM,43,,,,,2025-06-10 12:41:49.240306,1141,,1227,40
5723,CHICAGO,2025-06-18,2025-06-12,FLAT,H1928-321883,143089242,False,5928,False,6:00:00,20:00:00,85.0,70.2,2105.2,5.0,2,HIGH,83,please put material at end of driveway closest to trees by the garage door,*** Leave packages at driveway's end near the trees by the garage.,"*** Deliver to the west side of the driveway.
*** Ensure driveway access is available.",MCT: Deliver to the west side of the driveway. | MCT: Ensure driveway access is available.,2025-06-17 11:45:09.859657,1142,46.0,1228,40
4625,CHICAGO,2025-06-14,2025-06-13,FLAT,H1928-321932,143143380,False,5928,True,6:00:00,10:00:00,199.0,375.6,12371.9,6.0,9,LOW,11,Call Dave 1 hour prior.,,,,2025-06-13 12:01:48.677892,1143,,1229,40
4314,CHICAGO,2025-06-21,2025-06-15,FLAT,H1928-322029,143324037,False,5928,False,6:00:00,10:00:00,5.0,3.3,168.4,5.0,1,HIGH,91,,,,,2025-06-20 13:21:56.958639,1144,,1230,40
961,CHICAGO,2025-06-17,2025-06-16,FLAT,H1928-322167,143393120,False,5928,True,6:00:00,10:00:00,195.0,430.8,16135.9,12.0,10,LOW,8,,,,,2025-06-16 11:58:57.008760,1145,,1231,40
2841,CHICAGO,2025-06-18,2025-06-16,FLAT,H1928-322264,143437789,True,5928,True,10:00:00,14:00:00,60.0,39.6,1223.4,5.0,5,MEDIUM,51,,,,,2025-06-17 11:45:09.859657,1146,,792,40
5132,CHICAGO,2025-06-19,2025-06-17,FLAT,H1928-322402,143541880,False,5928,True,6:00:00,10:00:00,37.0,23.7,1293.1,4.0,5,MEDIUM,53,Please call when in route; delivery may be left unattended. Please take photos of product once delivered.,,,,2025-06-18 11:31:39.500294,1147,,1287,40
5885,CHICAGO,2025-06-20,2025-06-18,FLAT,H1928-322465,143636495,False,5928,False,10:00:00,14:00:00,200.0,102.0,9400.0,4.0,8,LOW,24,,,,,2025-06-19 12:03:13.267335,681,,1232,38
2864,CHICAGO,2025-06-20,2025-06-18,FLAT,H1928-322482,1624954A,False,5928,True,6:00:00,10:00:00,14.0,34.7,1478.4,3.0,4,MEDIUM,67,,,,,2025-06-19 12:03:13.267335,1148,,1233,38
1168,CHICAGO,2025-06-20,2025-06-18,FLAT,H1928-322539,143641725,False,5928,True,6:00:00,10:00:00,221.0,313.9,10633.0,5.0,10,LOW,7,,,"*** Deliver to the rear of the building.
*** Call 15 minutes prior to arrival for gate access.",MCT: Deliver to the rear of the building. | MCT: Call 15 minutes prior to arrival for gate access.,2025-06-19 12:03:13.267335,1149,,4865,40
3502,CHICAGO,2025-07-03,2025-06-28,FLAT,H1928-322728,144582680,True,5928,True,6:00:00,20:00:00,27.0,13.5,942.8,4.0,2,HIGH,83,,,,,2025-07-02 12:39:53.602346,2346,,1235,38
5434,CHICAGO,2025-06-26,2025-06-20,FLAT,H1928-322749,143845816,False,5928,True,6:00:00,20:00:00,736.0,195.1,10495.8,6.0,5,MEDIUM,57,,,,,2025-06-25 11:35:43.221586,1151,,1236,38
242,CHICAGO,2025-06-25,2025-06-24,FLAT,H1928-323123,144176482,False,5928,True,6:00:00,10:00:00,120.0,82.8,2554.8,3.0,9,LOW,12,,,,,2025-06-24 11:34:50.181857,1152,,1237,40
1918,CHICAGO,2025-06-28,2025-06-25,FLAT,H1928-323319,144307408,False,5928,False,6:00:00,20:00:00,80.0,15.2,1792.0,2.0,3,HIGH,76,,,,,2025-06-27 11:30:44.339978,1691,,1238,40
777,CHICAGO,2025-06-27,2025-06-26,FLAT,H1928-323422,144392503,False,5928,True,6:00:00,20:00:00,160.0,111.5,8359.3,3.0,9,LOW,18,,,*** Deliver to the rear of the property.,MCT: Deliver to the rear of the property.,2025-06-26 11:43:44.608402,1154,,1239,40
3986,CHICAGO,2025-06-28,2025-06-27,FLAT,H1928-323537,144471173,False,5928,False,6:00:00,20:00:00,195.0,493.1,13364.5,8.0,5,MEDIUM,54,,,,,2025-06-27 11:30:44.339978,237,,1240,40
5378,CHICAGO,2025-07-02,2025-06-30,FLAT,H1928-323929,144844800,True,5928,True,10:00:00,14:00:00,23.0,13.1,910.8,5.0,10,LOW,9,Please call prior to arrival,,,,2025-07-01 11:38:46.571906,1155,,1241,40
1103,CHICAGO,2025-07-08,2025-07-04,FLAT,H1928-323929,1687629A,True,5928,False,6:00:00,20:00:00,3.0,1.6,144.8,3.0,2,HIGH,84,,,,,2025-07-07 11:32:00.788482,1156,,1242,40
4372,CHICAGO,2025-07-02,2025-07-01,FLAT,H1928-323941,144859611,False,5928,True,6:00:00,20:00:00,3.0,2.2,210.0,1.0,5,MEDIUM,57,,,,,2025-07-01 11:38:46.571906,1157,,1243,40
881,CHICAGO,2025-07-02,2025-07-01,FLAT,H1928-323967,144889087,False,5928,True,10:00:00,14:00:00,50.0,108.5,3290.5,5.0,8,LOW,26,Call customer prior to delivery 6431811702,,,,2025-07-01 11:38:46.571906,1158,,1244,38
337,CHICAGO,2025-07-04,2025-07-01,FLAT,H1928-324092,144963165,False,5928,False,6:00:00,20:00:00,39.0,71.8,2065.3,4.0,6,MEDIUM,46,,,,,2025-07-03 11:27:23.191769,1159,,1245,40
3374,CHICAGO,2025-07-03,2025-07-02,FLAT,H1928-324127,145000235,False,5928,True,6:00:00,10:00:00,168.0,142.8,13440.0,4.0,10,LOW,5,,,,,2025-07-02 12:39:53.602346,4172,,4572,40
3291,CHICAGO,2025-07-05,2025-07-02,FLAT,H1928-324231,145048139,True,5928,True,6:00:00,20:00:00,41.0,30.4,1745.2,5.0,6,MEDIUM,41,Call 1/2 hour prior to delivery,,,,2025-07-04 11:32:03.601213,1161,,1247,40
3828,CHICAGO,2025-07-08,2025-07-05,FLAT,H1928-324524,145332110,False,5928,True,6:00:00,20:00:00,64.0,50.6,2688.0,1.0,7,MEDIUM,31,,,,,2025-07-07 11:32:00.788482,463,,1248,40
4510,CHICAGO,2025-07-09,2025-07-07,FLAT,H1928-324645,145503032,False,5928,True,6:00:00,20:00:00,35.0,41.3,1733.2,2.0,8,LOW,28,,,,,2025-07-08 11:34:03.389956,3673,,1249,40
635,CHICAGO,2025-07-17,2025-07-15,FLAT,H1928-324726,146328682,False,5928,True,6:00:00,20:00:00,240.0,184.2,13880.0,4.0,8,LOW,21,Call Jessica at 3905863951,,"*** Deliver outside the building.
*** Verify complete order contents upon delivery.",MCT: Deliver outside the building.,2025-07-16 11:41:13.618509,1163,,1250,40
667,CHICAGO,2025-07-16,2025-07-08,FLAT,H1928-324831,145663217,False,5928,True,6:00:00,20:00:00,66.0,40.3,4900.5,3.0,3,HIGH,76,,,"*** Confirm preferred drop-off point among multiple delivery locations.
*** Ensure clear access to the specified delivery location.",MCT: Confirm preferred drop-off point among multiple delivery locations. | MCT: Ensure clear access to the specified delivery location.,2025-07-15 11:37:44.860340,1027,,1251,40
5195,CHICAGO,2025-07-12,2025-07-09,FLAT,H1928-324908,145729315,False,5928,True,6:00:00,20:00:00,74.0,71.6,3108.0,4.0,7,MEDIUM,30,,,,,2025-07-11 11:27:11.349406,1164,,4075,40
5042,CHICAGO,2025-07-15,2025-07-11,FLAT,H1928-325019,145958194,False,5928,True,6:00:00,10:00:00,1.0,1.5,35.6,3.0,1,HIGH,96,,,,,2025-07-14 11:41:23.021361,535,,1252,40
1462,CHICAGO,2025-07-18,2025-07-10,FLAT,H1928-325107,145897835,False,5928,True,6:00:00,20:00:00,250.0,10.0,3340.0,6.0,3,HIGH,70,,,,,2025-07-17 11:40:51.411825,1165,,1253,40
1845,CHICAGO,2025-07-18,2025-07-14,FLAT,H1928-325107,1723344A,False,5928,True,6:00:00,20:00:00,90.0,171.0,6255.0,5.0,2,HIGH,83,,,,,2025-07-17 11:40:51.411825,937,13.0,1254,40
686,CHICAGO,2025-07-12,2025-07-11,FLAT,H1928-325152,145955685,False,5928,True,6:00:00,20:00:00,100.0,32.0,2400.0,3.0,3,HIGH,72,Call customer 1/2  hr prior to arrival...8974209228,,,,2025-07-11 11:27:11.349406,1166,,1255,38
4754,CHICAGO,2025-07-15,2025-07-11,FLAT,H1928-325166,145966971,False,5928,True,6:00:00,10:00:00,280.0,665.7,28451.1,11.0,10,LOW,3,Material can placed inside of garage which is very accessible to drop off.,"*** Deliver to the garage.
*** Garage is easily accessible.",,,2025-07-14 11:41:23.021361,1167,,4718,38
284,CHICAGO,2025-07-15,2025-07-11,FLAT,H1928-325166,145966973,False,5928,True,6:00:00,10:00:00,200.0,497.2,17442.0,8.0,10,LOW,7,PO 9590598889 -- Please call First -- Jack Doherty 9535411020,,,,2025-07-14 11:41:23.021361,1168,,1256,40
808,CHICAGO,2025-07-15,2025-07-11,FLAT,H1928-325166,145966974,False,5928,True,10:00:00,14:00:00,351.0,642.9,21835.1,11.0,10,LOW,5,,,,,2025-07-14 11:41:23.021361,1169,,641,40
5316,CHICAGO,2025-07-15,2025-07-14,FLAT,H1928-325379,146195138,False,5928,True,6:00:00,10:00:00,489.0,185.9,7562.8,4.0,9,LOW,15,**Please call customer before delivery ---- Business hours 10am-2pm ----DO NOT LEAVE UNATTENDED--- SIGNATURE IS REQUIRED FOR ALL DELIVERIES TO THIS CUSTOMER --PROOF OF PICTURE IS TO BE INCLUDED FOR CONFIRMATION OF DELIVERY. MONDAY -FRIDAY ONLY **,"*** Construction site delivery
*** Previous delivery had 6 damaged drywall pieces
*** Customer previously requested a reschedule due to late arrival concerns",,,2025-07-14 11:41:23.021361,1170,,1257,40
4757,CHICAGO,2025-07-16,2025-07-14,FLAT,H1928-325447,146249109,False,5928,True,6:00:00,10:00:00,32.0,55.1,946.8,5.0,2,HIGH,89,Materials stacked in driveway directly in front of black Ford Ranger pickup,"*** Stack deliveries in driveway, in front of black Ford Ranger.",,,2025-07-15 11:37:44.860340,1134,,1258,40
146,CHICAGO,2025-06-26,2025-06-25,FLAT,H1932-315686,1650521A,False,5928,False,6:00:00,20:00:00,167.0,81.2,3227.8,8.0,3,HIGH,78,,,,,2025-06-25 11:35:43.221586,1171,,1259,34
3913,CHICAGO,2025-06-10,2025-06-03,FLAT,H1932-316470,142187047,False,5928,False,6:00:00,20:00:00,322.0,122.3,6131.2,8.0,6,MEDIUM,44,,,,,2025-06-09 11:42:45.457672,1092,,802,40
3114,CHICAGO,2025-06-04,2025-06-02,FLAT,H1932-317125,142139206,False,5928,True,6:00:00,20:00:00,111.0,51.2,4349.6,4.0,5,MEDIUM,56,,,,,2025-06-03 16:31:28.598696,1172,,1573,40
1208,CHICAGO,2025-06-07,2025-06-03,FLAT,H1932-317181,142193286,False,5928,True,6:00:00,20:00:00,101.0,56.3,2013.7,3.0,2,HIGH,87,Please call Tony 30 minutes before delivery. Signature required,,,,2025-06-06 11:47:07.917168,1173,,1261,40
1031,CHICAGO,2025-06-06,2025-06-04,FLAT,H1932-317350,142365484,False,5928,False,6:00:00,20:00:00,23.0,156.9,831.0,3.0,5,MEDIUM,55,Call 1 hour before delivery. Lester 8673806207. please call him. he will be there to accept delivery. There is a big garage on the one side of the street. The address is not showing up on google maps because this is a new construction jobsite.,"*** Address is a new construction site; use nearby large garage as landmark.
*** GPS may be inaccurate; rely on alternative navigation methods.
*** Ensure accessibility for delivery at the new construction site.",,,2025-06-05 11:42:28.803273,1174,22.0,1262,40
4835,CHICAGO,2025-06-12,2025-06-09,FLAT,H1932-317855,142752735,False,5928,False,6:00:00,20:00:00,53.0,28.2,1508.1,4.0,3,HIGH,73,Come thru alley way to garage.,"*** Deliver to garage through alleyway.
*** Alleyway access required.",,,2025-06-11 11:48:47.541802,1175,,1263,40
2335,CHICAGO,2025-06-19,2025-06-12,FLAT,H1932-318479,143122518,False,5928,False,6:00:00,20:00:00,717.0,205.1,9980.8,4.0,7,MEDIUM,38,,,"*** Use loading dock only; signature required.
*** Verify quantity upon delivery.",MCT: Use loading dock only; signature required.,2025-06-18 11:31:39.500294,1176,,1264,34
5187,CHICAGO,2025-06-24,2025-06-20,FLAT,H1932-319339,143860453,False,5928,True,6:00:00,10:00:00,383.0,655.9,22784.1,13.0,8,LOW,28,,,,,2025-06-23 11:45:37.944273,1177,,1594,40
2727,CHICAGO,2025-06-24,2025-06-21,FLAT,H1932-319406,143922152,False,5928,True,10:00:00,14:00:00,40.0,360.0,5200.0,9.0,8,LOW,27,,,,,2025-06-23 11:45:37.944273,1178,,1266,40
1077,CHICAGO,2025-06-26,2025-06-22,FLAT,H1932-319458,144023410,False,5928,False,6:00:00,20:00:00,286.0,118.7,6908.3,7.0,8,LOW,20,,,,,2025-06-25 11:35:43.221586,1179,,1267,38
4869,CHICAGO,2025-06-27,2025-06-23,FLAT,H1932-319518,144097845,False,5928,True,6:00:00,10:00:00,30.0,50.4,2304.0,16.0,2,HIGH,80,Please call customer 30 prior and put merchandise in driveway,"*** Leave packages in the driveway.
*** Delivery considerations include driveway access.",,,2025-06-26 11:43:44.608402,1092,,1268,40
4628,CHICAGO,2025-06-27,2025-06-23,FLAT,H1932-319532,144100654,False,5928,True,6:00:00,10:00:00,450.0,603.0,19440.0,12.0,7,MEDIUM,38,Call ahead before ahead 5334185849,*** Blank,,,2025-06-26 11:43:44.608402,1180,,92,40
383,CHICAGO,2025-07-02,2025-07-01,FLAT,H1932-320154,144613288,False,5928,False,6:00:00,20:00:00,182.0,148.7,5735.4,5.0,6,MEDIUM,49,,,,,2025-07-01 11:38:46.571906,1181,,1269,38
3453,CHICAGO,2025-07-17,2025-07-10,FLAT,H1932-320154,145220896,False,5928,False,6:00:00,20:00:00,52.0,52.0,52.0,1.0,1,HIGH,99,,,,,2025-07-16 11:41:13.618509,1182,,1270,5
5421,CHICAGO,2025-07-03,2025-06-30,FLAT,H1932-320284,144782592,False,5928,True,10:00:00,14:00:00,202.0,67.1,2832.4,3.0,6,MEDIUM,48,Please call 4444994890  1/2 hour before delivery to the site....Thanks,,,,2025-07-02 12:39:53.602346,1183,,1271,38
1571,CHICAGO,2025-07-09,2025-07-08,FLAT,H1932-320744,145115651,False,5928,False,6:00:00,20:00:00,65.0,85.1,2867.1,6.0,5,MEDIUM,57,,,,,2025-07-08 11:34:03.389956,1184,,1223,40
744,CHICAGO,2025-07-15,2025-07-13,FLAT,H1932-321811,146174408,False,5928,True,6:00:00,20:00:00,32.0,69.9,1715.0,2.0,8,LOW,28,must call customer at least 30 mins before delivery,,,,2025-07-14 11:41:23.021361,14,,1272,40
1887,CHICAGO,2025-07-16,2025-07-14,FLAT,H1932-321922,146249133,False,5928,True,10:00:00,14:00:00,24.0,21.1,690.5,3.0,2,HIGH,81,call 30 minutes prior to delivery,,"*** Place the product in the garage.
*** Ensure driveway access is available.",MCT: Place the product in the garage. | MCT: Ensure driveway access is available.,2025-07-15 11:37:44.860340,1185,,1273,38
2647,CHICAGO,2025-07-17,2025-07-15,FLAT,H1932-322040,146324911,False,5928,True,6:00:00,10:00:00,90.0,85.1,5551.2,4.0,7,MEDIUM,35,Please call 6922266387  and Vince 9178514534  --1/2 hour before delivery to the CHURCH ---so you can get direction of where to drop at the site....Thanks,"*** Delivery location is a church; precise location needs confirmation.
*** Assess accessibility at the delivery site.
*** Ensure delivery considerations are addressed.","*** Deliver before 12 PM.
*** Use garage or parking lot for delivery.",Dispatch: Deliver before 12 PM. | Driver: Use garage or parking lot for delivery.,2025-07-16 11:41:13.618509,1186,,1274,40
5588,CHICAGO,2025-07-17,2025-07-15,FLAT,H1932-322043,146343871,False,5928,True,6:00:00,10:00:00,49.0,47.7,1533.6,4.0,6,MEDIUM,48,,,,,2025-07-16 11:41:13.618509,1187,,1275,40
50,CHICAGO,2025-06-17,2025-01-15,FLAT,H1934-201355,129907991,False,5928,True,8:00:00,10:00:00,30.0,63.0,2640.0,18.0,1,HIGH,100,,,,,2025-06-16 11:58:57.008760,1188,,1276,40
1397,CHICAGO,2025-06-03,2025-01-15,FLAT,H1934-201355,129907995,False,5928,True,8:00:00,10:00:00,90.0,188.1,8640.0,9.0,1,HIGH,93,,,*** Deliver near the driveway gate.,MCT: Deliver near the driveway gate.,2025-06-02 14:07:36.663113,1189,,1277,34
2953,CHICAGO,2025-06-03,2025-01-15,FLAT,H1934-201355,129908003,False,5928,True,8:00:00,10:00:00,110.0,184.8,8448.0,4.0,1,HIGH,97,,,,,2025-06-02 14:07:36.663113,1190,,740,38
5513,CHICAGO,2025-06-04,2025-06-03,FLAT,H1934-209681,142174176,True,5928,False,6:00:00,20:00:00,303.0,59.5,5204.0,3.0,2,HIGH,80,leave in driveway,*** Leave deliveries in the driveway.,*** Leave deliveries in the driveway.,MCT: Leave deliveries in the driveway.,2025-06-03 16:31:28.598696,1191,,1278,40
1366,CHICAGO,2025-06-24,2025-06-16,FLAT,H1934-210696,1616342A,True,5928,False,6:00:00,10:00:00,31.0,18.6,1324.6,5.0,2,HIGH,80,Pls contact customer 30 mins prior to delivery,,,,2025-06-23 11:45:37.944273,1192,,1279,38
2875,CHICAGO,2025-06-24,2025-06-20,FLAT,H1934-210696,1634162A,True,5928,False,6:00:00,10:00:00,7.0,4.8,262.2,5.0,2,HIGH,84,,,,,2025-06-23 11:45:37.944273,1193,,2979,40
974,CHICAGO,2025-06-26,2025-06-24,FLAT,H1934-210696,1649901A,True,5928,True,6:00:00,20:00:00,3.0,1.9,135.1,5.0,1,HIGH,96,,,,,2025-06-25 11:35:43.221586,1194,,1281,40
4920,CHICAGO,2025-06-10,2025-06-05,FLAT,H1934-210774,1576303A,True,5928,False,6:00:00,10:00:00,48.0,38.4,2052.0,5.0,5,MEDIUM,51,Please leave drywall in driveway,,,,2025-06-09 11:42:45.457672,1195,,683,40
5509,CHICAGO,2025-06-07,2025-06-05,FLAT,H1934-210778,1576576A,True,5928,False,6:00:00,20:00:00,6.0,2.6,149.4,6.0,2,HIGH,80,,,,,2025-06-06 11:47:07.917168,1196,,1282,40
1053,CHICAGO,2025-06-04,2025-06-02,FLAT,H1934-211143,142091019,False,5928,True,10:00:00,14:00:00,50.0,21.5,2500.0,1.0,8,LOW,23,,,,,2025-06-03 16:31:28.598696,1197,,1283,38
1021,CHICAGO,2025-06-21,2025-06-20,FLAT,H1934-211384,1632831A,True,5928,False,6:00:00,10:00:00,40.0,94.0,3125.6,9.0,3,HIGH,73,,,"*** Use alley access; park on North Street.
*** Delivery location varies; confirm exact spot (orange marker) with customer before arrival.",Driver: Use alley access; park on North Street. | MCT: Delivery location varies; confirm exact spot (orange marker) with customer before arrival.,2025-06-20 13:21:56.958639,1198,,3716,40
3684,CHICAGO,2025-06-10,2025-06-05,FLAT,H1934-211405,142410692,False,5928,False,10:00:00,14:00:00,129.0,102.1,4117.2,5.0,8,LOW,21,Please call 30 min prior to delivery. 8827510033,,,,2025-06-09 11:42:45.457672,894,11.0,1285,40
2653,CHICAGO,2025-06-27,2025-06-20,FLAT,H1934-211700,143826465,False,5928,True,10:00:00,14:00:00,93.0,172.1,4163.5,3.0,2,HIGH,89,9906276139,,,,2025-06-26 11:43:44.608402,1199,,1895,38
911,CHICAGO,2025-06-24,2025-06-22,FLAT,H1934-211914,143978295,False,5928,True,6:00:00,20:00:00,78.0,44.6,2385.5,4.0,3,HIGH,78,Please call 30 min prior to delivery,,,,2025-06-23 11:45:37.944273,1200,,1287,5
3936,CHICAGO,2025-06-19,2025-06-13,FLAT,H1934-211977,143170352,False,5928,False,10:00:00,14:00:00,81.0,55.9,3787.4,5.0,3,HIGH,75,call 30mins ahead of time,,,,2025-06-18 11:31:39.500294,517,,1288,38
1452,CHICAGO,2025-06-25,2025-06-24,FLAT,H1934-212055,144175893,True,5928,True,6:00:00,20:00:00,182.0,70.2,2943.0,8.0,4,MEDIUM,66,Deliver to back next to garage,,,,2025-06-24 11:34:50.181857,1201,,1289,40
470,CHICAGO,2025-06-17,2025-06-14,FLAT,H1934-212113,143247813,False,5928,True,8:00:00,10:00:00,15.0,16.1,708.0,3.0,3,HIGH,70,,,,,2025-06-16 11:58:57.008760,182,16.0,1290,40
3515,CHICAGO,2025-06-17,2025-06-16,FLAT,H1934-212189,143388546,False,5928,False,6:00:00,10:00:00,588.0,247.0,6409.2,4.0,7,MEDIUM,36,,,,,2025-06-16 11:58:57.008760,1202,,1291,40
4120,CHICAGO,2025-06-20,2025-06-17,FLAT,H1934-212341,143521825,True,5928,False,6:00:00,20:00:00,138.0,67.8,3631.9,5.0,8,LOW,28,,,,,2025-06-19 12:03:13.267335,1,1.0,1292,34
1216,CHICAGO,2025-06-25,2025-06-21,FLAT,H1934-212341,1637822A,True,5928,True,10:00:00,14:00:00,26.0,14.8,788.0,5.0,7,MEDIUM,33,,,*** Investigate alley access for potential delivery challenges.,MCT: Investigate alley access for potential delivery challenges.,2025-06-24 11:34:50.181857,1203,,1293,40
3697,CHICAGO,2025-06-20,2025-06-18,FLAT,H1934-212409,143600854,False,5928,True,6:00:00,20:00:00,112.0,75.0,6720.0,2.0,10,LOW,2,,,,,2025-06-19 12:03:13.267335,1204,,1294,40
5873,CHICAGO,2025-06-24,2025-06-18,FLAT,H1934-212413,143605088,False,5928,False,6:00:00,20:00:00,7.0,4.4,231.0,5.0,1,HIGH,90,,,,,2025-06-23 11:45:37.944273,3687,,4899,40
5079,CHICAGO,2025-06-27,2025-06-25,FLAT,H1934-212965,144325318,False,5928,False,6:00:00,10:00:00,56.0,37.5,3360.0,1.0,8,LOW,22,call 30 minutes prior to delivery,,"*** Verify delivery location upon arrival; it may vary (e.g., front of building).
*** Be prepared for potential order refusal or rescheduling.","MCT: Verify delivery location upon arrival; it may vary (e.g., front of building).",2025-06-26 11:43:44.608402,1094,,1296,40
3105,CHICAGO,2025-07-02,2025-06-30,FLAT,H1934-213014,144394666,False,5928,False,10:00:00,14:00:00,294.0,88.2,2881.2,2.0,3,HIGH,71,call 7691552755,,,,2025-07-01 11:38:46.571906,1206,,1297,40
179,CHICAGO,2025-07-01,2025-06-30,FLAT,H1934-213278,144772458,False,5928,True,6:00:00,20:00:00,8.0,13.9,432.0,5.0,2,HIGH,79,,,,,2025-06-30 12:14:09.505371,76,7.0,1298,40
